Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1043,1673595515139,13/01/2023 07:38:35,1673595515432,-8,12/01/2023 23:38:35,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,224,15,2,Screen 2,Zone1,response_button_text,1184,,,a,1,1,0,0,,,,,2,Trial (Quiet),a_subj69_m_bata_213.wav,none,a,,1,2-B,quiet,subj69,m,bata,213
1044,1673595515458,13/01/2023 07:38:35,1673595515765,-8,12/01/2023 23:38:35,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,386,16,1,Screen 1,fixation,fixation,350.1259999999893,,,,,0,1,0,,,,,2,Trial (Quiet),u_subj34_f_supe_266.wav,none,u,,1,2-B,quiet,subj34,f,supe,266
1045,1673595515657,13/01/2023 07:38:35,1673595515819,-8,12/01/2023 23:38:35,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,386,16,2,Screen 2,Zone6,content_web_audio,3.8000001907348633,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),u_subj34_f_supe_266.wav,none,u,,1,2-B,quiet,subj34,f,supe,266
1046,1673595515657,13/01/2023 07:38:35,1673595515820,-8,12/01/2023 23:38:35,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,386,16,2,Screen 2,Zone7,content_web_audio,5.600000381469727,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),u_subj34_f_supe_266.wav,none,u,,1,2-B,quiet,subj34,f,supe,266
1047,1673595517282,13/01/2023 07:38:37,1673595517526,-8,12/01/2023 23:38:37,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,386,16,2,Screen 2,Zone2,response_button_text,1708.4000000953674,,,u,1,1,0,0,,,,,2,Trial (Quiet),u_subj34_f_supe_266.wav,none,u,,1,2-B,quiet,subj34,f,supe,266
1048,1673595517566,13/01/2023 07:38:37,1673595517898,-8,12/01/2023 23:38:37,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,331,17,1,Screen 1,fixation,fixation,383.3190000000177,,,,,0,1,0,,,,,2,Trial (Quiet),o_subj50_f_coro_103.wav,none,o,,1,2-B,quiet,subj50,f,coro,103
1049,1673595517801,13/01/2023 07:38:37,1673595517959,-8,12/01/2023 23:38:37,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,331,17,2,Screen 2,Zone6,content_web_audio,4.199999809265137,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),o_subj50_f_coro_103.wav,none,o,,1,2-B,quiet,subj50,f,coro,103
1050,1673595517801,13/01/2023 07:38:37,1673595517961,-8,12/01/2023 23:38:37,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,331,17,2,Screen 2,Zone7,content_web_audio,6.399999618530273,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),o_subj50_f_coro_103.wav,none,o,,1,2-B,quiet,subj50,f,coro,103
1051,1673595518880,13/01/2023 07:38:38,1673595519200,-8,12/01/2023 23:38:39,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,331,17,2,Screen 2,Zone3,response_button_text,1244.0999999046326,,,o,1,1,0,0,,,,,2,Trial (Quiet),o_subj50_f_coro_103.wav,none,o,,1,2-B,quiet,subj50,f,coro,103
1052,1673595519232,13/01/2023 07:38:39,1673595519547,-8,12/01/2023 23:38:39,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,270,18,1,Screen 1,fixation,fixation,366.3740000000107,,,,,0,1,0,,,,,2,Trial (Quiet),e_subj32_f_seso_279.wav,none,e,,1,2-B,quiet,subj32,f,seso,279
