Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,group,block,vowel,subject,gender,word,token_num,filename,babble
48,1669947859614,02/12/2022 02:24:19,1669947860830,-6,01/12/2022 20:24:20,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,8,2,Screen 2,Zone6,response_button_text,1439.2000000029802,,,i,1,1,0,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
49,1669947860951,02/12/2022 02:24:20,1669947862172,-6,01/12/2022 20:24:22,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,8,3,Correct,advancementZone,continue_button,1335.300000011921,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
50,1669947861251,02/12/2022 02:24:21,1669947862190,-6,01/12/2022 20:24:22,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,8,6,Transition,Zone1,timelimit_screen,16.62600000000384,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
51,1669947861503,02/12/2022 02:24:21,1669947862637,-6,01/12/2022 20:24:22,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,1,Screen 1,fixation,fixation,448.90200000000186,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
52,1669947861503,02/12/2022 02:24:21,1669947862650,-6,01/12/2022 20:24:22,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,2,Screen 2,Zone1,content_web_audio,1.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
53,1669947861503,02/12/2022 02:24:21,1669947862650,-6,01/12/2022 20:24:22,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,2,Screen 2,Zone2,content_web_audio,1.9000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
54,1669947863062,02/12/2022 02:24:23,1669947864284,-6,01/12/2022 20:24:24,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,2,Screen 2,Zone4,response_button_text,1634.7999999970198,,,u,1,1,0,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
55,1669947864074,02/12/2022 02:24:24,1669947865291,-6,01/12/2022 20:24:25,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,3,Correct,advancementZone,continue_button,999.0999999940395,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
56,1669947864483,02/12/2022 02:24:24,1669947865298,-6,01/12/2022 20:24:25,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,9,6,Transition,Zone1,timelimit_screen,16.62599999998929,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
57,1669947864835,02/12/2022 02:24:24,1669947865747,-6,01/12/2022 20:24:25,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,10,1,Screen 1,fixation,fixation,448.90200000000186,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
58,1669947864835,02/12/2022 02:24:24,1669947865760,-6,01/12/2022 20:24:25,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,10,2,Screen 2,Zone1,content_web_audio,1.2999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
59,1669947864835,02/12/2022 02:24:24,1669947865760,-6,01/12/2022 20:24:25,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,10,2,Screen 2,Zone2,content_web_audio,1.7000000029802322,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
60,1669947866395,02/12/2022 02:24:26,1669947867608,-6,01/12/2022 20:24:27,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,10,2,Screen 2,Zone5,response_button_text,1848.9000000059605,,,o,1,1,0,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
61,1669947867373,02/12/2022 02:24:27,1669947868591,-6,01/12/2022 20:24:28,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,10,3,Correct,advancementZone,continue_button,975.6000000089407,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
62,1669947867707,02/12/2022 02:24:27,1669947868607,-6,01/12/2022 20:24:28,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,10,6,Transition,Zone1,timelimit_screen,16.62600000000384,,,,,0,1,0,,,1,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
63,1669947867707,02/12/2022 02:24:27,1669947868610,-6,01/12/2022 20:24:28,92237,21,task-43kc,,25622079,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Test Run,13,Block 7-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,71163,,,,,0,1,0,,,,,,,,,,,,,,,
1,1669948032772,02/12/2022 02:27:12,1669948032406,-6,01/12/2022 20:27:12,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1669948088482,02/12/2022 02:28:08,1669948088162,-6,01/12/2022 20:28:08,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,55640.10000002384,,,,,0,1,0,,,,,,Prompt,,,,,,,,,
3,1669948088895,02/12/2022 02:28:08,1669948088604,-6,01/12/2022 20:28:08,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,1,1,Screen 1,fixation,fixation,449.6849999999977,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
4,1669948089047,02/12/2022 02:28:09,1669948088622,-6,01/12/2022 20:28:08,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,1,2,Screen 2,Zone1,content_web_audio,1.8000000715255737,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
5,1669948089047,02/12/2022 02:28:09,1669948088623,-6,01/12/2022 20:28:08,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,1,2,Screen 2,Zone2,content_web_audio,2.399999976158142,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
6,1669948091905,02/12/2022 02:28:11,1669948091725,-6,01/12/2022 20:28:11,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,1,2,Screen 2,Zone3,timelimit_screen,2998.305999999997,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
7,1669948095561,02/12/2022 02:28:15,1669948095400,-6,01/12/2022 20:28:15,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,1,5,Timeout,advancementZone,continue_button,3667.1999999284744,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
8,1669948095726,02/12/2022 02:28:15,1669948095409,-6,01/12/2022 20:28:15,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,1,6,Transition,Zone1,timelimit_screen,16.654999999998836,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
9,1669948096046,02/12/2022 02:28:16,1669948095869,-6,01/12/2022 20:28:15,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,fixation,fixation,449.6849999999977,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
10,1669948096212,02/12/2022 02:28:16,1669948095898,-6,01/12/2022 20:28:15,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,Zone1,content_web_audio,3.299999952316284,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
11,1669948096212,02/12/2022 02:28:16,1669948095899,-6,01/12/2022 20:28:15,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,Zone2,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
12,1669948097756,02/12/2022 02:28:17,1669948097603,-6,01/12/2022 20:28:17,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,Zone7,response_button_text,1708.1000000238419,,,e,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
13,1669948100792,02/12/2022 02:28:20,1669948100637,-6,01/12/2022 20:28:20,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,4,Incorrect,advancementZone,continue_button,3026,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
14,1669948100984,02/12/2022 02:28:20,1669948100650,-6,01/12/2022 20:28:20,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,6,Transition,Zone1,timelimit_screen,16.654999999998836,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
15,1669948101258,02/12/2022 02:28:21,1669948101099,-6,01/12/2022 20:28:21,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,1,Screen 1,fixation,fixation,449.6849999999977,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
16,1669948101412,02/12/2022 02:28:21,1669948101117,-6,01/12/2022 20:28:21,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone1,content_web_audio,2.299999952316284,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
17,1669948101412,02/12/2022 02:28:21,1669948101117,-6,01/12/2022 20:28:21,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone2,content_web_audio,2.799999952316284,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
18,1669948103060,02/12/2022 02:28:23,1669948102904,-6,01/12/2022 20:28:22,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone5,response_button_text,1788.7999999523163,,,o,1,1,0,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
19,1669948104626,02/12/2022 02:28:24,1669948104453,-6,01/12/2022 20:28:24,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,3,Correct,advancementZone,continue_button,1540.3999999761581,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
20,1669948104782,02/12/2022 02:28:24,1669948104466,-6,01/12/2022 20:28:24,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,6,Transition,Zone1,timelimit_screen,16.654999999998836,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
21,1669948105087,02/12/2022 02:28:25,1669948104913,-6,01/12/2022 20:28:24,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,fixation,fixation,449.6849999999977,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
22,1669948105239,02/12/2022 02:28:25,1669948104936,-6,01/12/2022 20:28:24,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,Zone1,content_web_audio,1.7999999523162842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
23,1669948105239,02/12/2022 02:28:25,1669948104937,-6,01/12/2022 20:28:24,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,Zone2,content_web_audio,2.1999999284744263,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
24,1669948108074,02/12/2022 02:28:28,1669948107912,-6,01/12/2022 20:28:27,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,Zone3,timelimit_screen,2997.9000000000087,,,,,0,1,0,,,1,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
25,1669948111719,02/12/2022 02:28:31,1669948111485,-6,01/12/2022 20:28:31,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,4,5,Timeout,advancementZone,continue_button,3564.0999999046326,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
26,1669948111893,02/12/2022 02:28:31,1669948111494,-6,01/12/2022 20:28:31,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,4,6,Transition,Zone1,timelimit_screen,16.654999999998836,,,,,0,1,0,,,1,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
27,1669948112123,02/12/2022 02:28:32,1669948111943,-6,01/12/2022 20:28:31,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,5,1,Screen 1,fixation,fixation,449.6849999999977,,,,,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
28,1669948112297,02/12/2022 02:28:32,1669948111962,-6,01/12/2022 20:28:31,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,5,2,Screen 2,Zone1,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
29,1669948112297,02/12/2022 02:28:32,1669948111962,-6,01/12/2022 20:28:31,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,5,2,Screen 2,Zone2,content_web_audio,2.100000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
30,1669948114509,02/12/2022 02:28:34,1669948114347,-6,01/12/2022 20:28:34,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,5,2,Screen 2,Zone7,response_button_text,2386.100000023842,,,e,1,1,0,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
31,1669948116041,02/12/2022 02:28:36,1669948115880,-6,01/12/2022 20:28:35,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,5,3,Correct,advancementZone,continue_button,1522.5,,,,,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
32,1669948116205,02/12/2022 02:28:36,1669948115891,-6,01/12/2022 20:28:35,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,5,6,Transition,Zone1,timelimit_screen,16.654999999998836,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
33,1669948116489,02/12/2022 02:28:36,1669948116338,-6,01/12/2022 20:28:36,92237,21,task-43kc,,25622101,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Test Run,13,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,6,1,Screen 1,fixation,fixation,449.6849999999977,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
