Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,group,block,vowel,subject,gender,word,token_num,filename,babble
60,1674284312128,21/01/2023 06:58:32,1674284312206,-8,20/01/2023 22:58:32,92237,23,task-43kc,,26528853,BLIND,7839413,,complete,,63cb8bb9180bc2e2c04ac082,mobile,Samsung SM-G990U,Android 13,Chrome 109.0.0.0,780x360,699x232,,Test Run,15,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,10,2,Screen 2,Zone6,response_button_text,4284.200000047684,,,i,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
61,1674284314001,21/01/2023 06:58:34,1674284314131,-8,20/01/2023 22:58:34,92237,23,task-43kc,,26528853,BLIND,7839413,,complete,,63cb8bb9180bc2e2c04ac082,mobile,Samsung SM-G990U,Android 13,Chrome 109.0.0.0,780x360,699x232,,Test Run,15,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,10,4,Incorrect,advancementZone,continue_button,1912,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
62,1674284314195,21/01/2023 06:58:34,1674284314143,-8,20/01/2023 22:58:34,92237,23,task-43kc,,26528853,BLIND,7839413,,complete,,63cb8bb9180bc2e2c04ac082,mobile,Samsung SM-G990U,Android 13,Chrome 109.0.0.0,780x360,699x232,,Test Run,15,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,10,6,Transition,Zone1,timelimit_screen,8.345000000001164,,,,,0,1,0,,,1,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
63,1674284314195,21/01/2023 06:58:34,1674284314147,-8,20/01/2023 22:58:34,92237,23,task-43kc,,26528853,BLIND,7839413,,complete,,63cb8bb9180bc2e2c04ac082,mobile,Samsung SM-G990U,Android 13,Chrome 109.0.0.0,780x360,699x232,,Test Run,15,Block 3-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,149724,,,,,0,1,0,,,,,,,,,,,,,,,
1,1674237798061,20/01/2023 18:03:18,1674237797941,-6,20/01/2023 12:03:17,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1674237833997,20/01/2023 18:03:53,1674237833912,-6,20/01/2023 12:03:53,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,35941.09999999404,,,,,0,1,0,,,,,,Prompt,,,,,,,,,
3,1674237834424,20/01/2023 18:03:54,1674237834358,-6,20/01/2023 12:03:54,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,1,Screen 1,fixation,fixation,449.9800000000032,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
4,1674237834565,20/01/2023 18:03:54,1674237834367,-6,20/01/2023 12:03:54,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,2,Screen 2,Zone1,content_web_audio,0.7999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
5,1674237834565,20/01/2023 18:03:54,1674237834368,-6,20/01/2023 12:03:54,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,2,Screen 2,Zone2,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
6,1674237836690,20/01/2023 18:03:56,1674237836604,-6,20/01/2023 12:03:56,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,2,Screen 2,Zone8,response_button_text,2236.6000000089407,,,a,1,1,0,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
7,1674237838673,20/01/2023 18:03:58,1674237838607,-6,20/01/2023 12:03:58,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,3,Correct,advancementZone,continue_button,1995,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
8,1674237838833,20/01/2023 18:03:58,1674237838622,-6,20/01/2023 12:03:58,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,6,Transition,Zone1,timelimit_screen,16.252999999996973,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
9,1674237839124,20/01/2023 18:03:59,1674237839059,-6,20/01/2023 12:03:59,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,2,1,Screen 1,fixation,fixation,450.09300000000076,,,,,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
10,1674237839270,20/01/2023 18:03:59,1674237839069,-6,20/01/2023 12:03:59,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,2,2,Screen 2,Zone1,content_web_audio,0.7000000029802322,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
11,1674237839270,20/01/2023 18:03:59,1674237839070,-6,20/01/2023 12:03:59,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,2,2,Screen 2,Zone2,content_web_audio,1.2000000029802322,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
12,1674237841728,20/01/2023 18:04:01,1674237841674,-6,20/01/2023 12:04:01,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,2,2,Screen 2,Zone7,response_button_text,2604.7000000029802,,,e,1,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
13,1674237843269,20/01/2023 18:04:03,1674237843201,-6,20/01/2023 12:04:03,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,2,4,Incorrect,advancementZone,continue_button,1520,,,,,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
14,1674237843418,20/01/2023 18:04:03,1674237843210,-6,20/01/2023 12:04:03,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,2,6,Transition,Zone1,timelimit_screen,16.131999999997788,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
15,1674237843720,20/01/2023 18:04:03,1674237843659,-6,20/01/2023 12:04:03,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,fixation,fixation,450.4850000000006,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
16,1674237843875,20/01/2023 18:04:03,1674237843671,-6,20/01/2023 12:04:03,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,Zone1,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
17,1674237843875,20/01/2023 18:04:03,1674237843672,-6,20/01/2023 12:04:03,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,Zone2,content_web_audio,1.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
18,1674237847578,20/01/2023 18:04:07,1674237847511,-6,20/01/2023 12:04:07,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,Zone8,response_button_text,3839.699999988079,,,a,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
19,1674237849092,20/01/2023 18:04:09,1674237849030,-6,20/01/2023 12:04:09,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,3,4,Incorrect,advancementZone,continue_button,1512.300000011921,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
20,1674237849239,20/01/2023 18:04:09,1674237849043,-6,20/01/2023 12:04:09,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,3,6,Transition,Zone1,timelimit_screen,17.202000000004773,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
21,1674237849556,20/01/2023 18:04:09,1674237849492,-6,20/01/2023 12:04:09,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,4,1,Screen 1,fixation,fixation,449.4409999999989,,,,,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
22,1674237849704,20/01/2023 18:04:09,1674237849504,-6,20/01/2023 12:04:09,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,4,2,Screen 2,Zone1,content_web_audio,0.6000000089406967,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
23,1674237849704,20/01/2023 18:04:09,1674237849505,-6,20/01/2023 12:04:09,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,4,2,Screen 2,Zone2,content_web_audio,1.1000000089406967,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
24,1674237853806,20/01/2023 18:04:13,1674237853742,-6,20/01/2023 12:04:13,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,4,2,Screen 2,Zone8,response_button_text,4237.70000000298,,,a,1,1,0,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
25,1674237855279,20/01/2023 18:04:15,1674237855211,-6,20/01/2023 12:04:15,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,4,3,Correct,advancementZone,continue_button,1459.7000000029802,,,,,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
26,1674237855420,20/01/2023 18:04:15,1674237855226,-6,20/01/2023 12:04:15,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,4,6,Transition,Zone1,timelimit_screen,16.747999999999593,,,,,0,1,0,,,1,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
27,1674237855737,20/01/2023 18:04:15,1674237855675,-6,20/01/2023 12:04:15,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,5,1,Screen 1,fixation,fixation,449.93999999999505,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
28,1674237855893,20/01/2023 18:04:15,1674237855682,-6,20/01/2023 12:04:15,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,5,2,Screen 2,Zone1,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
29,1674237855893,20/01/2023 18:04:15,1674237855683,-6,20/01/2023 12:04:15,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,5,2,Screen 2,Zone2,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
30,1674237858099,20/01/2023 18:04:18,1674237858036,-6,20/01/2023 12:04:18,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,5,2,Screen 2,Zone5,response_button_text,2353.5999999940395,,,o,1,1,0,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
31,1674237859428,20/01/2023 18:04:19,1674237859363,-6,20/01/2023 12:04:19,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,5,3,Correct,advancementZone,continue_button,1320.2000000029802,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
32,1674237859565,20/01/2023 18:04:19,1674237859377,-6,20/01/2023 12:04:19,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,5,6,Transition,Zone1,timelimit_screen,16.099999999998545,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
33,1674237859889,20/01/2023 18:04:19,1674237859826,-6,20/01/2023 12:04:19,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,6,1,Screen 1,fixation,fixation,450.0819999999949,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
34,1674237860033,20/01/2023 18:04:20,1674237859837,-6,20/01/2023 12:04:19,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,6,2,Screen 2,Zone1,content_web_audio,0.7000000029802322,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
35,1674237860033,20/01/2023 18:04:20,1674237859838,-6,20/01/2023 12:04:19,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,6,2,Screen 2,Zone2,content_web_audio,1.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
36,1674237862259,20/01/2023 18:04:22,1674237862193,-6,20/01/2023 12:04:22,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,6,2,Screen 2,Zone4,response_button_text,2355.9000000059605,,,u,1,1,0,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
37,1674237863643,20/01/2023 18:04:23,1674237863580,-6,20/01/2023 12:04:23,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,6,3,Correct,advancementZone,continue_button,1381.7000000029802,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
38,1674237863788,20/01/2023 18:04:23,1674237863592,-6,20/01/2023 12:04:23,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,6,6,Transition,Zone1,timelimit_screen,16.52599999999802,,,,,0,1,0,,,1,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
39,1674237864107,20/01/2023 18:04:24,1674237864042,-6,20/01/2023 12:04:24,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,1,Screen 1,fixation,fixation,450.0329999999958,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
40,1674237864310,20/01/2023 18:04:24,1674237864052,-6,20/01/2023 12:04:24,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,2,Screen 2,Zone1,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
41,1674237864310,20/01/2023 18:04:24,1674237864053,-6,20/01/2023 12:04:24,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,2,Screen 2,Zone2,content_web_audio,1.0999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
42,1674237865779,20/01/2023 18:04:25,1674237865712,-6,20/01/2023 12:04:25,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,2,Screen 2,Zone6,response_button_text,1659.5,,,i,1,1,0,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
43,1674237867122,20/01/2023 18:04:27,1674237867050,-6,20/01/2023 12:04:27,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,3,Correct,advancementZone,continue_button,1331.5999999940395,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
44,1674237867264,20/01/2023 18:04:27,1674237867061,-6,20/01/2023 12:04:27,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,6,Transition,Zone1,timelimit_screen,16.75099999998929,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
45,1674237867574,20/01/2023 18:04:27,1674237867510,-6,20/01/2023 12:04:27,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,8,1,Screen 1,fixation,fixation,449.61900000000605,,,,,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
46,1674237867805,20/01/2023 18:04:27,1674237867520,-6,20/01/2023 12:04:27,92237,23,task-43kc,,26523073,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Test Run,15,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,8,2,Screen 2,Zone1,content_web_audio,0.9000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
