Filename,Subject,Vowel,F1_50,Z_F1_50,F2_50,Z_F2_50,F3_50,Z_F3_50,F4,Z_F4
e_subj31_m_seque_186,subj31,e,403.8629107305748,-2.672165360539215,1916.218102789055,0.5721655949552893,2659.713612942162,-0.6043151580298888,3451.248391348821,-0.4740863624573207
o_subj20_m_bota_131,subj20,o,503.70659922373574,0.28733270488142804,887.2024956409879,-0.5233479689523086,1364.5189716739728,-2.7919295636802905,2567.8504996162073,-1.6497207039266206
e_subj16_f_seque_183,subj16,e,544.2990329373839,0.325923521208466,2075.0690758199153,1.9326162454399696,2726.717562611353,2.6888509515036767,3603.3592153085833,2.1326266315416675
o_subj24_m_bota_178,subj24,o,522.2199119736007,2.0945721182093373,896.9974544938888,-0.5032553284192763,2635.6372688018314,1.5548350551814645,3682.592118591464,2.947129426279652
a_subj3_m_bate_225,subj3,a,748.5981863019798,0.05972779635274069,1461.243687758153,0.27710824204655243,2596.7338953600356,-0.5095953375020568,4189.645291248733,2.708128541412529
u_subj50_f_puso_285,subj50,u,218.08401286220607,-3.223699887541192,426.862288534094,-1.5856329330892076,1205.3511507373162,-2.2171032909048094,1710.2377029948464,-1.8784871773200682
i_subj72_m_viso_193,subj72,i,266.6307289645491,-1.119582740684276,2302.529931066392,-1.0999188482636324,2439.9194658248807,-3.27416926271996,3731.8807385073264,-0.11326360523417395
a_subj11_m_bate_113,subj11,a,548.2812655928967,-2.6335442286589754,753.0981806529426,-2.95501617543205,1298.9901080418997,-3.7196966384503227,1807.947181245248,-3.5336135980263106
o_subj70_m_bote_333,subj70,o,714.1801524418793,1.6695717057014556,2825.110005165277,2.4808798096017415,4267.6667505135065,2.732192100555396,4614.25865673647,2.126688228504198
i_subj24_m_quite_71,subj24,i,251.35806567237375,-1.8850843065310063,2164.08200084054,-1.963549656133907,2614.7064545895646,-2.83189086827142,3576.625386297047,-0.7025007596615356
o_subj58_m_bote_104,subj58,o,406.4167745827363,-0.7559108415025108,875.3075407750073,-0.603833483385312,1647.424819976128,-3.399430316505242,2564.203936937643,-3.296242599654002
a_subj49_f_saco_114,subj49,a,467.1272423469381,-1.6725544960773449,955.92879073166,-2.1878438436927796,1761.4649000806462,-2.4066626789892203,1887.1364087300865,-2.5930628748560074
i_subj42_f_quite_76,subj42,i,98.8050745005537,-2.5591945194581798,944.6352364306388,-1.1887933993759923,1920.3756104102883,-1.0565773175270268,2742.1901161852156,-1.0140732704886124
u_subj10_f_cuco_41,subj10,u,247.83361617526123,-3.5500036625967053,429.49351788508784,-2.433553575865342,924.7936197215796,-3.057574172637661,1722.466839345928,-2.8687527215157127
e_subj29_m_seco_119,subj29,e,459.2864041776079,-1.23644046729902,623.3398120068877,-2.348811322169712,1312.5557408892223,-2.6595335824598414,1774.3333599023715,-2.470355046651288
o_subj79_m_toco_273,subj79,o,407.5688753906856,-2.717133935985374,968.9815374747782,1.058626989402776,2787.1381498457636,0.49342177217269434,3437.972207892744,0.5981738646650328
o_subj42_f_coro_64,subj42,o,433.8794436018323,-1.492393774551265,694.7341364593776,-2.5574836380592543,1125.2071512035336,-3.546370197677189,1846.9653212284245,-3.684735674449875
u_subj17_f_buque_176,subj17,u,266.18766250418753,-2.17480343851662,492.32747363658865,-1.987484462398127,924.8380181240616,-2.6103710394993618,1671.1801352287878,-2.1991046950970206
i_subj6_f_viso_224,subj6,i,258.4008356139513,-1.8471394759280897,475.8288852710866,-3.6936819045440634,1338.544890499272,-3.4277019947859046,2024.2678255266744,-3.7012400973331268
u_subj11_m_cuco_294,subj11,u,543.7627751511968,3.301549268577161,2536.0236184924097,3.628473953446704,3306.14888986157,3.3540489171523737,4754.615366441954,3.3732100785704433
e_subj34_f_seco_344,subj34,e,788.9945472562805,2.6509864287510223,2044.1214722384136,-1.0391394476635458,2885.4374820761595,0.12596053764891446,4657.505720263052,0.8632029074036088
i_subj79_m_quite_255,subj79,i,2589.938931549117,2.5303160643830362,2716.550464403086,0.7000154865072192,2826.0523647302493,0.021224683010494506,2835.719250771408,-0.8296163462340552
e_subj32_f_seca_116,subj32,e,483.2282834802714,-1.5558035864366366,717.8350986365627,-3.543113683316237,1662.313943689065,-3.6092811326409264,2136.6189109029388,-3.179004703584363
e_subj80_m_seca_190,subj80,e,546.6030967733259,-0.14989079978065925,1880.295823146545,0.32470917346980677,2944.1932948881868,2.910932671958072,3844.684786455638,0.5030448288867473
