Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,group,block,subject,gender,word,token_num
1604,1.66629E+12,20/10/2022 17:52:47,1.66629E+12,-7,20/10/2022 10:52:47,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,283,150,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),i_subj40_f_pico_283.wav,none,i,5-B,quiet,subj40,f,pico,283
1605,1.66629E+12,20/10/2022 17:52:47,1.66629E+12,-7,20/10/2022 10:52:47,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,283,150,2,Screen 2,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),i_subj40_f_pico_283.wav,none,i,5-B,quiet,subj40,f,pico,283
1606,1.66629E+12,20/10/2022 17:52:48,1.66629E+12,-7,20/10/2022 10:52:48,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,283,150,2,Screen 2,Zone4,response_button_text,1276,,,i,1,1,0,0,,,FALSE,,2,Trial (Quiet),i_subj40_f_pico_283.wav,none,i,5-B,quiet,subj40,f,pico,283
1607,1.66629E+12,20/10/2022 17:52:48,1.66629E+12,-7,20/10/2022 10:52:48,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,210,151,1,Screen 1,fixation,fixation,400,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj7_f_saca_190.wav,none,a,5-B,quiet,subj7,f,saca,190
1608,1.66629E+12,20/10/2022 17:52:49,1.66629E+12,-7,20/10/2022 10:52:48,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,210,151,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj7_f_saca_190.wav,none,a,5-B,quiet,subj7,f,saca,190
1609,1.66629E+12,20/10/2022 17:52:49,1.66629E+12,-7,20/10/2022 10:52:48,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,210,151,2,Screen 2,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj7_f_saca_190.wav,none,a,5-B,quiet,subj7,f,saca,190
1610,1.66629E+12,20/10/2022 17:52:50,1.66629E+12,-7,20/10/2022 10:52:50,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,210,151,2,Screen 2,Zone1,response_button_text,1409,,,a,1,1,0,0,,,FALSE,,2,Trial (Quiet),a_subj7_f_saca_190.wav,none,a,5-B,quiet,subj7,f,saca,190
1611,1.66629E+12,20/10/2022 17:52:50,1.66629E+12,-7,20/10/2022 10:52:50,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,355,152,1,Screen 1,fixation,fixation,400,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj3_m_toca_216.wav,none,o,5-B,quiet,subj3,m,toca,216
1612,1.66629E+12,20/10/2022 17:52:50,1.66629E+12,-7,20/10/2022 10:52:50,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,355,152,2,Screen 2,Zone6,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj3_m_toca_216.wav,none,o,5-B,quiet,subj3,m,toca,216
1613,1.66629E+12,20/10/2022 17:52:50,1.66629E+12,-7,20/10/2022 10:52:50,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,355,152,2,Screen 2,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj3_m_toca_216.wav,none,o,5-B,quiet,subj3,m,toca,216
1614,1.66629E+12,20/10/2022 17:52:52,1.66629E+12,-7,20/10/2022 10:52:52,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,355,152,2,Screen 2,Zone3,response_button_text,1472,,,o,1,1,0,0,,,FALSE,,2,Trial (Quiet),o_subj3_m_toca_216.wav,none,o,5-B,quiet,subj3,m,toca,216
1615,1.66629E+12,20/10/2022 17:52:52,1.66629E+12,-7,20/10/2022 10:52:52,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,230,153,1,Screen 1,fixation,fixation,400,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj75_m_saco_257.wav,none,a,5-B,quiet,subj75,m,saco,257
1616,1.66629E+12,20/10/2022 17:52:52,1.66629E+12,-7,20/10/2022 10:52:52,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,230,153,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj75_m_saco_257.wav,none,a,5-B,quiet,subj75,m,saco,257
1617,1.66629E+12,20/10/2022 17:52:52,1.66629E+12,-7,20/10/2022 10:52:52,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,230,153,2,Screen 2,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj75_m_saco_257.wav,none,a,5-B,quiet,subj75,m,saco,257
1618,1.66629E+12,20/10/2022 17:52:54,1.66629E+12,-7,20/10/2022 10:52:53,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,230,153,2,Screen 2,Zone1,response_button_text,1407,,,a,1,1,0,0,,,FALSE,,2,Trial (Quiet),a_subj75_m_saco_257.wav,none,a,5-B,quiet,subj75,m,saco,257
1619,1.66629E+12,20/10/2022 17:52:54,1.66629E+12,-7,20/10/2022 10:52:54,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,275,154,1,Screen 1,fixation,fixation,400,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj28_f_beta_182.wav,none,e,5-B,quiet,subj28,f,beta,182
1620,1.66629E+12,20/10/2022 17:52:54,1.66629E+12,-7,20/10/2022 10:52:54,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,275,154,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj28_f_beta_182.wav,none,e,5-B,quiet,subj28,f,beta,182
1621,1.66629E+12,20/10/2022 17:52:54,1.66629E+12,-7,20/10/2022 10:52:54,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,275,154,2,Screen 2,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj28_f_beta_182.wav,none,e,5-B,quiet,subj28,f,beta,182
1622,1.66629E+12,20/10/2022 17:52:56,1.66629E+12,-7,20/10/2022 10:52:55,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,275,154,2,Screen 2,Zone5,response_button_text,1473,,,e,1,1,0,0,,,FALSE,,2,Trial (Quiet),e_subj28_f_beta_182.wav,none,e,5-B,quiet,subj28,f,beta,182
1623,1.66629E+12,20/10/2022 17:52:56,1.66629E+12,-7,20/10/2022 10:52:56,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,219,155,1,Screen 1,fixation,fixation,401,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj2_f_saco_72.wav,none,a,5-B,quiet,subj2,f,saco,72
1624,1.66629E+12,20/10/2022 17:52:56,1.66629E+12,-7,20/10/2022 10:52:56,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,219,155,2,Screen 2,Zone6,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj2_f_saco_72.wav,none,a,5-B,quiet,subj2,f,saco,72
1625,1.66629E+12,20/10/2022 17:52:56,1.66629E+12,-7,20/10/2022 10:52:56,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,219,155,2,Screen 2,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj2_f_saco_72.wav,none,a,5-B,quiet,subj2,f,saco,72
1626,1.66629E+12,20/10/2022 17:52:57,1.66629E+12,-7,20/10/2022 10:52:57,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,219,155,2,Screen 2,Zone1,response_button_text,1572,,,a,1,1,0,0,,,FALSE,,2,Trial (Quiet),a_subj2_f_saco_72.wav,none,a,5-B,quiet,subj2,f,saco,72
1627,1.66629E+12,20/10/2022 17:52:58,1.66629E+12,-7,20/10/2022 10:52:58,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,325,156,1,Screen 1,fixation,fixation,367,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj4_f_voto_200.wav,none,o,5-B,quiet,subj4,f,voto,200
1628,1.66629E+12,20/10/2022 17:52:58,1.66629E+12,-7,20/10/2022 10:52:58,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,325,156,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj4_f_voto_200.wav,none,o,5-B,quiet,subj4,f,voto,200
1629,1.66629E+12,20/10/2022 17:52:58,1.66629E+12,-7,20/10/2022 10:52:58,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,325,156,2,Screen 2,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj4_f_voto_200.wav,none,o,5-B,quiet,subj4,f,voto,200
1630,1.66629E+12,20/10/2022 17:52:59,1.66629E+12,-7,20/10/2022 10:52:59,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,325,156,2,Screen 2,Zone3,response_button_text,1506,,,o,1,1,0,0,,,FALSE,,2,Trial (Quiet),o_subj4_f_voto_200.wav,none,o,5-B,quiet,subj4,f,voto,200
1631,1.66629E+12,20/10/2022 17:53:00,1.66629E+12,-7,20/10/2022 10:53:00,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,389,157,1,Screen 1,fixation,fixation,367,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj46_f_tusa_88.wav,none,u,5-B,quiet,subj46,f,tusa,88
1632,1.66629E+12,20/10/2022 17:53:00,1.66629E+12,-7,20/10/2022 10:53:00,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,389,157,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj46_f_tusa_88.wav,none,u,5-B,quiet,subj46,f,tusa,88
1633,1.66629E+12,20/10/2022 17:53:00,1.66629E+12,-7,20/10/2022 10:53:00,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,389,157,2,Screen 2,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj46_f_tusa_88.wav,none,u,5-B,quiet,subj46,f,tusa,88
1634,1.66629E+12,20/10/2022 17:53:01,1.66629E+12,-7,20/10/2022 10:53:01,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,389,157,2,Screen 2,Zone2,response_button_text,1538,,,u,1,1,0,0,,,FALSE,,2,Trial (Quiet),u_subj46_f_tusa_88.wav,none,u,5-B,quiet,subj46,f,tusa,88
1635,1.66629E+12,20/10/2022 17:53:02,1.66629E+12,-7,20/10/2022 10:53:01,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,386,158,1,Screen 1,fixation,fixation,400,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj38_f_tusa_249.wav,none,u,5-B,quiet,subj38,f,tusa,249
1636,1.66629E+12,20/10/2022 17:53:02,1.66629E+12,-7,20/10/2022 10:53:01,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,386,158,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj38_f_tusa_249.wav,none,u,5-B,quiet,subj38,f,tusa,249
1637,1.66629E+12,20/10/2022 17:53:02,1.66629E+12,-7,20/10/2022 10:53:01,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,386,158,2,Screen 2,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj38_f_tusa_249.wav,none,u,5-B,quiet,subj38,f,tusa,249
1638,1.66629E+12,20/10/2022 17:53:03,1.66629E+12,-7,20/10/2022 10:53:03,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,386,158,2,Screen 2,Zone2,response_button_text,1472,,,u,1,1,0,0,,,FALSE,,2,Trial (Quiet),u_subj38_f_tusa_249.wav,none,u,5-B,quiet,subj38,f,tusa,249
1639,1.66629E+12,20/10/2022 17:53:03,1.66629E+12,-7,20/10/2022 10:53:03,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,248,159,1,Screen 1,fixation,fixation,400,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj31_m_seso_345.wav,none,e,5-B,quiet,subj31,m,seso,345
1640,1.66629E+12,20/10/2022 17:53:04,1.66629E+12,-7,20/10/2022 10:53:03,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,248,159,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj31_m_seso_345.wav,none,e,5-B,quiet,subj31,m,seso,345
1641,1.66629E+12,20/10/2022 17:53:04,1.66629E+12,-7,20/10/2022 10:53:03,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,248,159,2,Screen 2,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj31_m_seso_345.wav,none,e,5-B,quiet,subj31,m,seso,345
1642,1.66629E+12,20/10/2022 17:53:05,1.66629E+12,-7,20/10/2022 10:53:05,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,248,159,2,Screen 2,Zone5,response_button_text,1539,,,e,1,1,0,0,,,FALSE,,2,Trial (Quiet),e_subj31_m_seso_345.wav,none,e,5-B,quiet,subj31,m,seso,345
1643,1.66629E+12,20/10/2022 17:53:05,1.66629E+12,-7,20/10/2022 10:53:05,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,371,160,1,Screen 1,fixation,fixation,367,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj29_m_cuco_45.wav,none,u,5-B,quiet,subj29,m,cuco,45
1644,1.66629E+12,20/10/2022 17:53:05,1.66629E+12,-7,20/10/2022 10:53:05,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,371,160,2,Screen 2,Zone6,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj29_m_cuco_45.wav,none,u,5-B,quiet,subj29,m,cuco,45
1645,1.66629E+12,20/10/2022 17:53:05,1.66629E+12,-7,20/10/2022 10:53:05,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,371,160,2,Screen 2,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj29_m_cuco_45.wav,none,u,5-B,quiet,subj29,m,cuco,45
1646,1.66629E+12,20/10/2022 17:53:07,1.66629E+12,-7,20/10/2022 10:53:07,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,371,160,2,Screen 2,Zone2,response_button_text,1571,,,u,1,1,0,0,,,FALSE,,2,Trial (Quiet),u_subj29_m_cuco_45.wav,none,u,5-B,quiet,subj29,m,cuco,45
1647,1.66629E+12,20/10/2022 17:53:07,1.66629E+12,-7,20/10/2022 10:53:07,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,376,161,1,Screen 1,fixation,fixation,400,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj12_f_buque_173.wav,none,u,5-B,quiet,subj12,f,buque,173
1648,1.66629E+12,20/10/2022 17:53:07,1.66629E+12,-7,20/10/2022 10:53:07,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,376,161,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj12_f_buque_173.wav,none,u,5-B,quiet,subj12,f,buque,173
1649,1.66629E+12,20/10/2022 17:53:07,1.66629E+12,-7,20/10/2022 10:53:07,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,376,161,2,Screen 2,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj12_f_buque_173.wav,none,u,5-B,quiet,subj12,f,buque,173
1650,1.66629E+12,20/10/2022 17:53:09,1.66629E+12,-7,20/10/2022 10:53:09,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,376,161,2,Screen 2,Zone2,response_button_text,1405,,,u,1,1,0,0,,,FALSE,,2,Trial (Quiet),u_subj12_f_buque_173.wav,none,u,5-B,quiet,subj12,f,buque,173
1651,1.66629E+12,20/10/2022 17:53:09,1.66629E+12,-7,20/10/2022 10:53:09,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,238,162,1,Screen 1,fixation,fixation,399,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj69_m_vara_93.wav,none,a,5-B,quiet,subj69,m,vara,93
1652,1.66629E+12,20/10/2022 17:53:09,1.66629E+12,-7,20/10/2022 10:53:09,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,238,162,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj69_m_vara_93.wav,none,a,5-B,quiet,subj69,m,vara,93
1653,1.66629E+12,20/10/2022 17:53:09,1.66629E+12,-7,20/10/2022 10:53:09,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,238,162,2,Screen 2,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj69_m_vara_93.wav,none,a,5-B,quiet,subj69,m,vara,93
1654,1.66629E+12,20/10/2022 17:53:11,1.66629E+12,-7,20/10/2022 10:53:11,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,238,162,2,Screen 2,Zone1,response_button_text,1572,,,a,1,1,0,0,,,FALSE,,2,Trial (Quiet),a_subj69_m_vara_93.wav,none,a,5-B,quiet,subj69,m,vara,93
1655,1.66629E+12,20/10/2022 17:53:11,1.66629E+12,-7,20/10/2022 10:53:11,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,317,163,1,Screen 1,fixation,fixation,367,,,,,0,1,0,,,FALSE,,2,Trial (Quiet),i_subj3_m_quite_222.wav,none,i,5-B,quiet,subj3,m,quite,222
1656,1.66629E+12,20/10/2022 17:53:11,1.66629E+12,-7,20/10/2022 10:53:11,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,317,163,2,Screen 2,Zone6,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),i_subj3_m_quite_222.wav,none,i,5-B,quiet,subj3,m,quite,222
