Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,group,block,subject,gender,word,token_num
843,1.66613E+12,18/10/2022 21:24:38,1.66613E+12,-7,18/10/2022 14:24:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,114,168,2,Screen 1,Zone4,response_button_text,1778.1,null,,i,1,1,0,0,null,null,FALSE,,1,Trial (Noise),i_subj31_m_viso_86.wav,Babble_086.wav,i,8-A,noise,subj31,m,viso,86
844,1.66613E+12,18/10/2022 21:24:38,1.66613E+12,-7,18/10/2022 14:24:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,5,169,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),a_subj12_f_vara_217.wav,Babble_090.wav,a,8-A,noise,subj12,f,vara,217
845,1.66613E+12,18/10/2022 21:24:38,1.66613E+12,-7,18/10/2022 14:24:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,5,169,2,Screen 1,Zone6,content_web_audio,1.600000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj12_f_vara_217.wav,Babble_090.wav,a,8-A,noise,subj12,f,vara,217
846,1.66613E+12,18/10/2022 21:24:38,1.66613E+12,-7,18/10/2022 14:24:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,5,169,2,Screen 1,Zone8,content_web_audio,2.4,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj12_f_vara_217.wav,Babble_090.wav,a,8-A,noise,subj12,f,vara,217
847,1.66613E+12,18/10/2022 21:24:38,1.66613E+12,-7,18/10/2022 14:24:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,5,169,2,Screen 1,Zone7,content_web_audio,3.200000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj12_f_vara_217.wav,Babble_090.wav,a,8-A,noise,subj12,f,vara,217
848,1.66613E+12,18/10/2022 21:24:40,1.66613E+12,-7,18/10/2022 14:24:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,5,169,2,Screen 1,Zone1,response_button_text,1791.5,null,,a,1,1,0,0,null,null,FALSE,,1,Trial (Noise),a_subj12_f_vara_217.wav,Babble_090.wav,a,8-A,noise,subj12,f,vara,217
849,1.66613E+12,18/10/2022 21:24:40,1.66613E+12,-7,18/10/2022 14:24:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,169,170,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),u_subj68_m_supo_91.wav,Babble_079.wav,u,8-A,noise,subj68,m,supo,91
850,1.66613E+12,18/10/2022 21:24:40,1.66613E+12,-7,18/10/2022 14:24:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,169,170,2,Screen 1,Zone6,content_web_audio,1.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj68_m_supo_91.wav,Babble_079.wav,u,8-A,noise,subj68,m,supo,91
851,1.66613E+12,18/10/2022 21:24:40,1.66613E+12,-7,18/10/2022 14:24:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,169,170,2,Screen 1,Zone8,content_web_audio,2.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj68_m_supo_91.wav,Babble_079.wav,u,8-A,noise,subj68,m,supo,91
852,1.66613E+12,18/10/2022 21:24:40,1.66613E+12,-7,18/10/2022 14:24:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,169,170,2,Screen 1,Zone7,content_web_audio,3.300000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj68_m_supo_91.wav,Babble_079.wav,u,8-A,noise,subj68,m,supo,91
853,1.66613E+12,18/10/2022 21:24:43,1.66613E+12,-7,18/10/2022 14:24:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,169,170,2,Screen 1,Zone7,content_web_audio,3023.1,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),u_subj68_m_supo_91.wav,Babble_079.wav,u,8-A,noise,subj68,m,supo,91
854,1.66613E+12,18/10/2022 21:24:44,1.66613E+12,-7,18/10/2022 14:24:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,129,171,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),o_subj46_f_bota_130.wav,Babble_185.wav,o,8-A,noise,subj46,f,bota,130
855,1.66613E+12,18/10/2022 21:24:44,1.66613E+12,-7,18/10/2022 14:24:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,129,171,2,Screen 1,Zone6,content_web_audio,1.600000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj46_f_bota_130.wav,Babble_185.wav,o,8-A,noise,subj46,f,bota,130
856,1.66613E+12,18/10/2022 21:24:44,1.66613E+12,-7,18/10/2022 14:24:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,129,171,2,Screen 1,Zone8,content_web_audio,2.200000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj46_f_bota_130.wav,Babble_185.wav,o,8-A,noise,subj46,f,bota,130
857,1.66613E+12,18/10/2022 21:24:44,1.66613E+12,-7,18/10/2022 14:24:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,129,171,2,Screen 1,Zone7,content_web_audio,3,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj46_f_bota_130.wav,Babble_185.wav,o,8-A,noise,subj46,f,bota,130
858,1.66613E+12,18/10/2022 21:24:45,1.66613E+12,-7,18/10/2022 14:24:44,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,129,171,2,Screen 1,Zone3,response_button_text,1378.4,null,,o,1,1,0,0,null,null,FALSE,,1,Trial (Noise),o_subj46_f_bota_130.wav,Babble_185.wav,o,8-A,noise,subj46,f,bota,130
859,1.66613E+12,18/10/2022 21:24:46,1.66613E+12,-7,18/10/2022 14:24:44,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,134,172,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),o_subj2_f_voto_190.wav,Babble_097.wav,o,8-A,noise,subj2,f,voto,190
860,1.66613E+12,18/10/2022 21:24:46,1.66613E+12,-7,18/10/2022 14:24:44,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,134,172,2,Screen 1,Zone6,content_web_audio,1.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj2_f_voto_190.wav,Babble_097.wav,o,8-A,noise,subj2,f,voto,190
861,1.66613E+12,18/10/2022 21:24:46,1.66613E+12,-7,18/10/2022 14:24:44,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,134,172,2,Screen 1,Zone8,content_web_audio,2.4,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj2_f_voto_190.wav,Babble_097.wav,o,8-A,noise,subj2,f,voto,190
862,1.66613E+12,18/10/2022 21:24:46,1.66613E+12,-7,18/10/2022 14:24:44,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,134,172,2,Screen 1,Zone7,content_web_audio,3.199999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj2_f_voto_190.wav,Babble_097.wav,o,8-A,noise,subj2,f,voto,190
863,1.66613E+12,18/10/2022 21:24:47,1.66613E+12,-7,18/10/2022 14:24:46,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,134,172,2,Screen 1,Zone3,response_button_text,1414,null,,o,1,1,0,0,null,null,FALSE,,1,Trial (Noise),o_subj2_f_voto_190.wav,Babble_097.wav,o,8-A,noise,subj2,f,voto,190
864,1.66613E+12,18/10/2022 21:24:47,1.66613E+12,-7,18/10/2022 14:24:46,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,106,173,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),i_subj73_m_pite_87.wav,Babble_005.wav,i,8-A,noise,subj73,m,pite,87
865,1.66613E+12,18/10/2022 21:24:47,1.66613E+12,-7,18/10/2022 14:24:46,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,106,173,2,Screen 1,Zone6,content_web_audio,1.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj73_m_pite_87.wav,Babble_005.wav,i,8-A,noise,subj73,m,pite,87
866,1.66613E+12,18/10/2022 21:24:47,1.66613E+12,-7,18/10/2022 14:24:46,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,106,173,2,Screen 1,Zone8,content_web_audio,2.4,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj73_m_pite_87.wav,Babble_005.wav,i,8-A,noise,subj73,m,pite,87
867,1.66613E+12,18/10/2022 21:24:47,1.66613E+12,-7,18/10/2022 14:24:46,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,106,173,2,Screen 1,Zone7,content_web_audio,3.200000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj73_m_pite_87.wav,Babble_005.wav,i,8-A,noise,subj73,m,pite,87
868,1.66613E+12,18/10/2022 21:24:49,1.66613E+12,-7,18/10/2022 14:24:47,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,106,173,2,Screen 1,Zone4,response_button_text,1507.2,null,,i,1,1,0,0,null,null,FALSE,,1,Trial (Noise),i_subj73_m_pite_87.wav,Babble_005.wav,i,8-A,noise,subj73,m,pite,87
869,1.66613E+12,18/10/2022 21:24:49,1.66613E+12,-7,18/10/2022 14:24:48,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,12,174,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),a_subj6_f_vato_242.wav,Babble_133.wav,a,8-A,noise,subj6,f,vato,242
870,1.66613E+12,18/10/2022 21:24:49,1.66613E+12,-7,18/10/2022 14:24:48,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,12,174,2,Screen 1,Zone6,content_web_audio,1.799999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj6_f_vato_242.wav,Babble_133.wav,a,8-A,noise,subj6,f,vato,242
871,1.66613E+12,18/10/2022 21:24:49,1.66613E+12,-7,18/10/2022 14:24:48,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,12,174,2,Screen 1,Zone8,content_web_audio,2.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj6_f_vato_242.wav,Babble_133.wav,a,8-A,noise,subj6,f,vato,242
872,1.66613E+12,18/10/2022 21:24:49,1.66613E+12,-7,18/10/2022 14:24:48,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,12,174,2,Screen 1,Zone7,content_web_audio,3.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj6_f_vato_242.wav,Babble_133.wav,a,8-A,noise,subj6,f,vato,242
873,1.66613E+12,18/10/2022 21:24:50,1.66613E+12,-7,18/10/2022 14:24:49,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,12,174,2,Screen 1,Zone1,response_button_text,1478.3,null,,a,1,1,0,0,null,null,FALSE,,1,Trial (Noise),a_subj6_f_vato_242.wav,Babble_133.wav,a,8-A,noise,subj6,f,vato,242
